8:speed,9:speed_n,10:speed_e,11:speed_d,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
9.305,-0.621,-2.509,-0.031,1628134847,500218,0,5A4F           ,1,1,3.111,GPS-3.0       ,5,0.188,0.176,0.361,0.992,1.67,0,4,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
10.567,-0.736,-2.842,-0.112,1628134848,600003,0,5A4F           ,1,1,3.094,GPS-3.0       ,5,0.189,0.177,0.363,0.771,1.674,0,4,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
10.906,-0.721,-2.942,-0.158,1628134849,549999,0,5A4F           ,1,1,3.057,GPS-3.0       ,5,0.189,0.177,0.364,0.797,1.678,0,4,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
10.061,-0.876,-2.654,0.002,1628134850,600003,0,5A4F           ,1,1,3.016,GPS-3.0       ,5,0.19,0.178,0.365,0.719,1.579,0,4,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
6.844,-0.562,-1.816,-0.075,1628134851,900006,0,5A4F           ,1,1,3.051,GPS-3.0       ,5,0.19,0.178,0.366,0.788,1.551,0,4,11,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
1.348,-0.041,-0.372,0.022,1628134854,850250,0,5A4F           ,1,1,3.003,GPS-3.0       ,5,0.192,0.18,0.369,0.797,1.863,0,4,11,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
2.284,-0.239,-0.588,-0.055,1628134865,849997,0,5A4F           ,1,1,3.018,GPS-3.0       ,5,0.198,0.185,0.379,0.799,1.497,0,4,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
5.98,-0.751,-1.482,-0.053,1628134869,350122,0,5A4F           ,1,1,3.003,GPS-3.0       ,5,0.199,0.187,0.381,0.899,1.795,0,4,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
7.683,-0.733,-2.004,0.005,1628134870,900211,0,5A4F           ,1,1,3.097,GPS-3.0       ,5,0.198,0.188,0.382,0.743,1.491,0,4,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
7.14,-0.705,-1.854,-0.068,1628134872,500000,0,5A4F           ,1,1,3.025,GPS-3.0       ,5,0.2,0.189,0.385,0.916,2.326,0,4,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
7.101,-0.855,-1.777,-0.003,1628134873,949996,0,5A4F           ,1,1,3.09,GPS-3.0       ,5,0.201,0.19,0.387,0.773,1.643,0,4,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
3.454,-0.283,-0.917,-0.032,1628134877,200003,0,5A4F           ,1,1,3.039,GPS-3.0       ,5,0.2,0.187,0.387,0.876,1.664,0,4,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
4.08,-0.384,-1.066,-0.029,1628134881,500078,0,5A4F           ,1,1,3.022,GPS-3.0       ,5,0.199,0.181,0.384,0.94,1.958,0,4,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
7.255,-0.787,-1.855,-0.071,1628134883,850026,0,5A4F           ,1,1,3.09,GPS-3.0       ,5,0.199,0.179,0.384,0.984,1.946,0,4,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
3.934,-0.406,-1.014,0.134,1628134885,749996,0,5A4F           ,1,1,3.032,GPS-3.0       ,5,0.2,0.18,0.386,0.843,1.657,0,4,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
2.8,-0.359,-0.69,0.079,1628134889,850132,0,5A2F           ,1,1,3.027,GPS-3.0       ,5,0.205,0.185,0.395,1.191,1.782,0,2,10,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
2.984,-0.462,-0.688,-0.103,1628134896,100100,0,5A2F           ,1,1,3.012,GPS-3.0       ,5,0.213,0.193,0.407,0.994,2.357,0,2,10,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
6.515,-0.443,-1.755,-0.029,1628134898,700000,0,5A2F           ,1,1,3.026,GPS-3.0       ,5,0.215,0.196,0.411,0.788,1.552,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
9.911,-0.82,-2.628,0.051,1628134900,49996,0,5A2F           ,1,1,3.034,GPS-3.0       ,5,0.217,0.197,0.413,0.821,1.845,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
9.259,-0.604,-2.5,0.047,1628134901,200263,0,5A2F           ,1,1,3.07,GPS-3.0       ,5,0.218,0.198,0.415,1.062,2.177,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
11.169,-0.513,-3.06,-0.076,1628134902,249996,0,5A2F           ,1,1,3.067,GPS-3.0       ,5,0.219,0.2,0.417,0.788,1.552,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
13.482,-0.609,-3.695,-0.094,1628134903,149996,0,5A2F           ,1,1,3.14,GPS-3.0       ,5,0.22,0.201,0.419,0.862,2.031,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
13.372,-0.68,-3.652,-0.088,1628134903,949997,0,5A2F           ,1,1,3.06,GPS-3.0       ,5,0.221,0.202,0.421,0.949,2.468,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
12.157,-0.594,-3.324,-0.244,1628134904,800003,0,5A2F           ,1,1,3.083,GPS-3.0       ,5,0.222,0.203,0.422,0.949,2.467,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
12.145,-0.463,-3.342,-0.044,1628134905,700000,0,5A2F           ,1,1,3.038,GPS-3.0       ,5,0.223,0.204,0.424,1.239,2.761,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
13.37,-1.063,-3.559,-0.137,1628134906,550240,0,5A2F           ,1,1,3.068,GPS-3.0       ,5,0.224,0.205,0.426,1.239,2.76,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
13.464,-0.914,-3.627,-0.034,1628134907,350063,0,5A2F           ,1,1,3.058,GPS-3.0       ,5,0.225,0.205,0.427,0.775,1.545,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
12.847,-1.036,-3.415,-0.099,1628134908,200002,0,5A2F           ,1,1,3.042,GPS-3.0       ,5,0.226,0.206,0.428,0.797,1.857,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
11.967,-0.737,-3.241,-0.11,1628134909,100000,0,5A2F           ,1,1,3.043,GPS-3.0       ,5,0.227,0.208,0.43,0.751,1.553,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
7.008,-0.495,-1.883,-0.004,1628134910,149996,0,5A2F           ,1,1,3.027,GPS-3.0       ,5,0.228,0.209,0.432,0.751,1.553,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
4.497,-0.285,-1.216,0.029,1628134912,16,0,5A2F           ,1,1,3.056,GPS-3.0       ,5,0.23,0.211,0.436,0.775,1.545,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
4.839,-0.62,-1.192,0.074,1628134916,250187,0,5A2F           ,1,1,3.065,GPS-3.0       ,5,0.234,0.215,0.443,0.797,1.856,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
4.823,-0.26,-1.314,-0.063,1628134918,449996,0,5A2F           ,1,1,3.06,GPS-3.0       ,5,0.235,0.217,0.446,0.774,1.639,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
8.255,-0.466,-2.245,-0.009,1628134920,99999,0,5A2F           ,1,1,3.098,GPS-3.0       ,5,0.237,0.219,0.449,0.828,1.659,0,2,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
10.272,-0.502,-2.809,-0.012,1628134921,299999,0,5A2F           ,1,1,3.058,GPS-3.0       ,5,0.238,0.219,0.45,0.725,1.46,0,2,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
11.376,-0.675,-3.087,-0.008,1628134922,300000,0,5A2F           ,1,1,3.11,GPS-3.0       ,5,0.238,0.219,0.45,0.725,1.46,0,2,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
14.072,-1.213,-3.716,-0.085,1628134923,150247,0,5A2F           ,1,1,3.03,GPS-3.0       ,5,0.239,0.22,0.452,0.821,1.847,0,2,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
15.007,-1.274,-3.969,-0.058,1628134923,950149,0,5A2F           ,1,1,3.166,GPS-3.0       ,5,0.239,0.221,0.453,0.775,1.546,0,2,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
14.864,-1.259,-3.932,-0.049,1628134924,700017,0,5A2F           ,1,1,3.142,GPS-3.0       ,5,0.24,0.221,0.454,0.725,1.46,0,2,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
13.883,-0.985,-3.728,-0.045,1628134925,449996,0,5A2F           ,1,1,3.043,GPS-3.0       ,5,0.24,0.222,0.455,0.771,1.677,0,2,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
8.833,-0.664,-2.362,-0.041,1628134926,400100,0,5A2F           ,1,1,3.08,GPS-3.0       ,5,0.24,0.223,0.456,0.797,1.855,0,2,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
3.194,-0.068,-0.885,-0.124,1628134928,200003,0,5A2F           ,1,1,3.047,GPS-3.0       ,5,0.241,0.224,0.458,0.771,1.677,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
1.477,-0.11,-0.395,0.021,1628134935,850250,0,5A2F           ,1,1,3.004,GPS-3.0       ,5,0.247,0.229,0.468,0.748,1.759,0,2,11,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
6.277,-0.531,-1.661,-0.226,1628134941,849996,0,5A2F           ,1,1,3.075,GPS-3.0       ,5,0.251,0.233,0.476,0.718,1.587,0,2,11,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
6.859,-0.577,-1.816,-0.045,1628134943,400004,0,5A2F           ,1,1,3.073,GPS-3.0       ,5,0.252,0.234,0.478,0.748,1.759,0,2,11,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
